date,product_name,category,customer_id,region,quantity,unit_price,revenue,inventory,cost,profit,profit_margin
2024-12-02,Office Chair,Furniture,CUST_0031,West,4,337.39,1349.56,91,809.74,539.8199999999999,40.0
2024-12-02,Keyboard Mech,Electronics,CUST_0008,West,1,99.36,99.36,230,59.62,39.74,40.0
2024-12-02,Office Chair,Furniture,CUST_0080,Central,2,316.43,632.86,81,379.71,253.15000000000003,40.0
2024-12-02,Cable Manager,Accessories,CUST_0156,South,4,20.85,83.39,279,50.04,33.35,39.99
2024-12-02,Monitor 27inch,Electronics,CUST_0155,East,9,474.84,4273.54,80,2564.12,1709.42,40.0
2024-12-02,Desk Lamp,Furniture,CUST_0134,South,2,54.87,109.74,136,65.85,43.89,39.99
2024-12-03,Desk Lamp,Furniture,CUST_0194,North,1,55.18,55.18,182,33.11,22.07,40.0
2024-12-03,USB-C Hub,Electronics,CUST_0089,West,1,56.2,56.2,312,33.72,22.480000000000004,40.0
2024-12-03,Desk Lamp,Furniture,CUST_0037,Central,9,51.89,466.98,169,280.19,186.79000000000002,40.0
2024-12-03,Pen Set,Stationery,CUST_0008,Central,5,12.29,61.46,853,36.88,24.58,39.99
2024-12-03,Office Chair,Furniture,CUST_0196,East,2,348.25,696.5,86,417.9,278.6,40.0
2024-12-03,Notebook A4,Stationery,CUST_0112,East,3,4.99,14.96,1896,8.98,5.98,39.97
2024-12-03,Wireless Mouse,Electronics,CUST_0098,Central,2,40.21,80.43,313,48.26,32.17000000000001,40.0
2024-12-03,Keyboard Mech,Electronics,CUST_0162,North,1,94.69,94.69,194,56.81,37.879999999999995,40.0
2024-12-03,Standing Desk,Furniture,CUST_0110,North,8,658.84,5270.73,64,3162.44,2108.2899999999995,40.0
2024-12-03,Desk Lamp,Furniture,CUST_0038,South,5,57.27,286.36,179,171.82,114.54000000000002,40.0
2024-12-03,Notebook A4,Stationery,CUST_0087,North,2,5.52,11.04,1117,6.62,4.419999999999999,40.04
2024-12-03,USB-C Hub,Electronics,CUST_0199,East,11,54.97,604.7,289,362.82,241.88000000000005,40.0
2024-12-03,Keyboard Mech,Electronics,CUST_0062,Central,1,84.76,84.76,188,50.85,33.910000000000004,40.01
2024-12-03,USB-C Hub,Electronics,CUST_0070,North,1,47.25,47.25,243,28.35,18.9,40.0
2024-12-03,Laptop Pro X1,Electronics,CUST_0043,West,2,1333.69,2667.38,57,1600.43,1066.95,40.0
2024-12-03,Standing Desk,Furniture,CUST_0132,West,10,611.74,6117.41,47,3670.44,2446.97,40.0
2024-12-03,Pen Set,Stationery,CUST_0100,North,3,13.33,39.99,953,23.99,16.000000000000004,40.01
2024-12-03,Laptop Pro X1,Electronics,CUST_0196,West,1,1102.59,1102.59,46,661.55,441.03999999999996,40.0
2024-12-03,Notebook A4,Stationery,CUST_0021,South,1,5.33,5.33,1324,3.2,2.13,39.96
2024-12-03,Pen Set,Stationery,CUST_0007,North,1,12.31,12.31,1334,7.39,4.920000000000001,39.97
2024-12-04,Wireless Mouse,Electronics,CUST_0015,Central,1,38.64,38.64,208,23.18,15.46,40.01
2024-12-04,Desk Lamp,Furniture,CUST_0076,Central,2,67.75,135.5,167,81.3,54.2,40.0
2024-12-04,Wireless Mouse,Electronics,CUST_0083,North,2,42.26,84.52,411,50.71,33.809999999999995,40.0
2024-12-04,Webcam HD,Electronics,CUST_0046,Central,2,81.07,162.15,211,97.29,64.86,40.0
2024-12-04,Standing Desk,Furniture,CUST_0114,West,1,650.77,650.77,31,390.46,260.31,40.0
2024-12-04,Desk Lamp,Furniture,CUST_0187,East,3,65.09,195.26,146,117.16,78.1,40.0
2024-12-04,Standing Desk,Furniture,CUST_0070,North,1,630.06,630.06,24,378.04,252.01999999999992,40.0
2024-12-04,Webcam HD,Electronics,CUST_0154,East,1,88.44,88.44,165,53.06,35.379999999999995,40.0
2024-12-04,Keyboard Mech,Electronics,CUST_0183,West,1,101.82,101.82,260,61.09,40.72999999999999,40.0
2024-12-04,Office Chair,Furniture,CUST_0196,West,10,394.18,3941.8,91,2365.08,1576.7200000000003,40.0
2024-12-04,Desk Lamp,Furniture,CUST_0036,East,1,64.35,64.35,66,38.61,25.739999999999995,40.0
2024-12-04,Laptop Pro X1,Electronics,CUST_0024,West,7,1197.58,8383.03,66,5029.82,3353.210000000001,40.0
2024-12-04,Cable Manager,Accessories,CUST_0122,West,1,18.79,18.79,489,11.27,7.52,40.02
2024-12-04,Laptop Pro X1,Electronics,CUST_0145,Central,1,1133.1,1133.1,39,679.86,453.2399999999999,40.0
2024-12-04,Wireless Mouse,Electronics,CUST_0068,North,5,48.18,240.9,303,144.54,96.36000000000001,40.0
2024-12-04,Keyboard Mech,Electronics,CUST_0173,Central,1,81.67,81.67,202,49.0,32.67,40.0
2024-12-04,USB-C Hub,Electronics,CUST_0050,South,1,56.29,56.29,192,33.77,22.519999999999996,40.01
2024-12-04,Standing Desk,Furniture,CUST_0023,South,3,555.96,1667.87,14,1000.72,667.1499999999999,40.0
2024-12-04,Monitor 27inch,Electronics,CUST_0044,South,2,494.96,989.92,69,593.95,395.9699999999999,40.0
2024-12-04,Monitor 27inch,Electronics,CUST_0103,North,7,452.28,3165.93,68,1899.56,1266.37,40.0
2024-12-04,Webcam HD,Electronics,CUST_0021,West,1,88.22,88.22,231,52.93,35.29,40.0
2024-12-04,Laptop Pro X1,Electronics,CUST_0043,North,1,1306.08,1306.08,50,783.65,522.43,40.0
2024-12-04,Wireless Mouse,Electronics,CUST_0001,West,1,40.86,40.86,258,24.52,16.34,39.99
2024-12-04,Wireless Mouse,Electronics,CUST_0109,South,3,47.46,142.37,282,85.42,56.95,40.0
2024-12-04,Notebook A4,Stationery,CUST_0082,South,2,5.03,10.06,1449,6.03,4.03,40.06
2024-12-05,Webcam HD,Electronics,CUST_0147,East,1,87.29,87.29,235,52.37,34.92000000000001,40.0
2024-12-05,Keyboard Mech,Electronics,CUST_0056,West,2,102.4,204.8,202,122.88,81.92000000000002,40.0
2024-12-05,Wireless Mouse,Electronics,CUST_0140,East,6,49.81,298.83,251,179.3,119.52999999999997,40.0
2024-12-05,USB-C Hub,Electronics,CUST_0013,South,1,55.81,55.81,228,33.49,22.32,39.99
2024-12-05,Pen Set,Stationery,CUST_0037,West,7,12.53,87.73,1439,52.64,35.09,40.0
2024-12-05,USB-C Hub,Electronics,CUST_0025,West,1,53.16,53.16,326,31.9,21.259999999999998,39.99
2024-12-05,USB-C Hub,Electronics,CUST_0014,South,2,47.96,95.93,122,57.56,38.370000000000005,40.0
2024-12-05,Webcam HD,Electronics,CUST_0065,North,2,76.71,153.42,181,92.05,61.36999999999999,40.0
2024-12-05,Keyboard Mech,Electronics,CUST_0028,South,9,105.78,952.01,233,571.21,380.79999999999995,40.0
2024-12-05,Webcam HD,Electronics,CUST_0128,Central,3,91.26,273.78,171,164.27,109.50999999999996,40.0
2024-12-05,Office Chair,Furniture,CUST_0020,North,1,332.78,332.78,87,199.67,133.10999999999999,40.0
2024-12-05,Office Chair,Furniture,CUST_0126,Central,6,302.29,1813.71,88,1088.23,725.48,40.0
2024-12-05,Notebook A4,Stationery,CUST_0027,South,3,5.06,15.18,1256,9.11,6.07,39.99
2024-12-05,USB-C Hub,Electronics,CUST_0108,South,10,61.31,613.13,247,367.88,245.25,40.0
2024-12-05,Pen Set,Stationery,CUST_0189,West,9,11.78,106.03,1122,63.62,42.410000000000004,40.0
2024-12-05,Cable Manager,Accessories,CUST_0113,South,3,21.09,63.27,404,37.96,25.310000000000002,40.0
2024-12-05,Keyboard Mech,Electronics,CUST_0060,Central,1,106.57,106.57,218,63.94,42.629999999999995,40.0
2024-12-06,Standing Desk,Furniture,CUST_0132,South,5,603.94,3019.69,41,1811.81,1207.88,40.0
2024-12-06,Notebook A4,Stationery,CUST_0082,West,2,4.56,9.12,1492,5.47,3.6499999999999995,40.02
2024-12-06,Laptop Pro X1,Electronics,CUST_0147,West,1,1203.96,1203.96,58,722.38,481.58000000000004,40.0
2024-12-06,Cable Manager,Accessories,CUST_0180,Central,1,20.52,20.52,409,12.31,8.209999999999999,40.01
2024-12-06,Notebook A4,Stationery,CUST_0110,West,1,5.14,5.14,1686,3.08,2.0599999999999996,40.08
2024-12-06,Desk Lamp,Furniture,CUST_0031,West,5,61.32,306.6,159,183.96,122.64000000000001,40.0
2024-12-06,Webcam HD,Electronics,CUST_0104,West,3,82.22,246.66,160,147.99,98.66999999999999,40.0
2024-12-06,Standing Desk,Furniture,CUST_0133,South,5,516.7,2583.51,37,1550.1,1033.4100000000003,40.0
2024-12-06,Laptop Pro X1,Electronics,CUST_0001,West,3,1248.04,3744.11,47,2246.46,1497.65,40.0
2024-12-06,Notebook A4,Stationery,CUST_0169,South,3,5.46,16.38,1724,9.83,6.549999999999999,39.99
2024-12-06,Office Chair,Furniture,CUST_0090,East,1,391.69,391.69,111,235.01,156.68,40.0
2024-12-06,Desk Lamp,Furniture,CUST_0101,East,9,63.58,572.21,156,343.33,228.88000000000005,40.0
2024-12-06,Laptop Pro X1,Electronics,CUST_0139,West,1,1180.58,1180.58,46,708.35,472.2299999999999,40.0
2024-12-06,Wireless Mouse,Electronics,CUST_0104,Central,1,41.88,41.88,237,25.13,16.750000000000004,40.0
2024-12-06,Office Chair,Furniture,CUST_0134,South,1,382.88,382.88,108,229.73,153.15,40.0
2024-12-06,Wireless Mouse,Electronics,CUST_0036,East,3,41.14,123.41,298,74.04,49.36999999999999,40.0
2024-12-06,Pen Set,Stationery,CUST_0117,Central,5,10.26,51.29,984,30.77,20.52,40.01
2024-12-06,Laptop Pro X1,Electronics,CUST_0137,East,2,1207.56,2415.12,57,1449.07,966.05,40.0
2024-12-06,Standing Desk,Furniture,CUST_0156,Central,1,550.91,550.91,49,330.55,220.35999999999996,40.0
2024-12-06,USB-C Hub,Electronics,CUST_0005,South,5,55.07,275.34,246,165.2,110.13999999999999,40.0
2024-12-07,Office Chair,Furniture,CUST_0010,East,2,399.63,799.27,56,479.56,319.71,40.0
2024-12-07,Laptop Pro X1,Electronics,CUST_0178,South,1,1111.43,1111.43,50,666.86,444.57000000000005,40.0
2024-12-07,Desk Lamp,Furniture,CUST_0111,Central,5,51.14,255.69,68,153.42,102.27000000000001,40.0
2024-12-07,Cable Manager,Accessories,CUST_0130,East,3,21.22,63.67,437,38.2,25.47,40.0
2024-12-07,Desk Lamp,Furniture,CUST_0156,East,5,67.84,339.18,158,203.51,135.67000000000002,40.0
2024-12-07,Cable Manager,Accessories,CUST_0142,North,1,18.71,18.71,604,11.23,7.48,39.98
2024-12-07,Desk Lamp,Furniture,CUST_0089,West,10,63.28,632.8,161,379.68,253.11999999999995,40.0
2024-12-07,Desk Lamp,Furniture,CUST_0118,North,1,57.53,57.53,136,34.52,23.009999999999998,40.0
2024-12-07,Cable Manager,Accessories,CUST_0024,East,1,22.65,22.65,387,13.59,9.059999999999999,40.0
2024-12-07,Office Chair,Furniture,CUST_0140,West,2,301.77,603.55,119,362.13,241.41999999999996,40.0
2024-12-07,Webcam HD,Electronics,CUST_0051,Central,5,90.98,454.92,196,272.95,181.97000000000003,40.0
2024-12-07,Desk Lamp,Furniture,CUST_0158,West,1,62.91,62.91,112,37.75,25.159999999999997,39.99
2024-12-07,USB-C Hub,Electronics,CUST_0020,Central,7,53.76,376.35,223,225.81,150.54000000000002,40.0
2024-12-07,Wireless Mouse,Electronics,CUST_0170,West,1,40.5,40.5,463,24.3,16.2,40.0
2024-12-07,Webcam HD,Electronics,CUST_0127,West,1,71.93,71.93,137,43.16,28.77000000000001,40.0
2024-12-07,Notebook A4,Stationery,CUST_0160,Central,1,4.5,4.5,1647,2.7,1.7999999999999998,40.0
2024-12-07,Keyboard Mech,Electronics,CUST_0184,South,2,105.7,211.41,249,126.84,84.57,40.0
2024-12-07,Office Chair,Furniture,CUST_0148,South,1,374.07,374.07,90,224.44,149.63,40.0
2024-12-07,Webcam HD,Electronics,CUST_0010,Central,1,72.47,72.47,259,43.48,28.990000000000002,40.0
2024-12-07,Monitor 27inch,Electronics,CUST_0001,West,8,499.99,3999.93,73,2399.96,1599.9699999999998,40.0
2024-12-07,Desk Lamp,Furniture,CUST_0161,South,1,68.25,68.25,158,40.95,27.299999999999997,40.0
2024-12-07,Monitor 27inch,Electronics,CUST_0069,North,10,469.39,4693.92,70,2816.35,1877.5700000000002,40.0
2024-12-07,Desk Lamp,Furniture,CUST_0093,West,1,53.93,53.93,127,32.36,21.57,40.0
2024-12-07,Keyboard Mech,Electronics,CUST_0085,West,7,106.1,742.73,147,445.64,297.09000000000003,40.0
2024-12-08,Pen Set,Stationery,CUST_0173,North,1,13.18,13.18,924,7.91,5.27,39.98
2024-12-08,Office Chair,Furniture,CUST_0139,South,1,353.57,353.57,87,212.14,141.43,40.0
2024-12-08,Cable Manager,Accessories,CUST_0096,East,4,18.77,75.08,269,45.05,30.03,40.0
2024-12-08,USB-C Hub,Electronics,CUST_0135,West,8,58.25,465.97,252,279.58,186.39000000000004,40.0
2024-12-08,Webcam HD,Electronics,CUST_0051,South,7,73.86,517.03,213,310.22,206.80999999999995,40.0
2024-12-08,Monitor 27inch,Electronics,CUST_0157,East,3,395.93,1187.8,78,712.68,475.12,40.0
2024-12-08,Office Chair,Furniture,CUST_0163,South,5,397.68,1988.42,62,1193.05,795.3700000000001,40.0
2024-12-08,Desk Lamp,Furniture,CUST_0148,East,1,56.3,56.3,171,33.78,22.519999999999996,40.0
2024-12-08,Keyboard Mech,Electronics,CUST_0057,South,10,106.11,1061.14,253,636.68,424.46000000000015,40.0
2024-12-08,Notebook A4,Stationery,CUST_0147,North,1,4.36,4.36,1665,2.61,1.7500000000000004,40.14
2024-12-08,Monitor 27inch,Electronics,CUST_0067,North,1,433.46,433.46,68,260.08,173.38,40.0
2024-12-08,Desk Lamp,Furniture,CUST_0084,South,3,60.65,181.95,162,109.17,72.77999999999999,40.0
2024-12-08,Notebook A4,Stationery,CUST_0185,West,3,5.47,16.41,1274,9.84,6.57,40.04
2024-12-08,Office Chair,Furniture,CUST_0088,West,1,390.85,390.85,120,234.51,156.34000000000003,40.0
2024-12-08,Office Chair,Furniture,CUST_0044,West,3,395.45,1186.34,103,711.8,474.53999999999996,40.0
2024-12-08,Pen Set,Stationery,CUST_0178,South,4,13.54,54.17,1255,32.5,21.67,40.0
2024-12-08,Monitor 27inch,Electronics,CUST_0176,East,10,421.85,4218.5,66,2531.1,1687.4,40.0
2024-12-08,Wireless Mouse,Electronics,CUST_0130,North,1,42.56,42.56,273,25.54,17.020000000000003,39.99
2024-12-08,Notebook A4,Stationery,CUST_0095,East,1,4.68,4.68,1127,2.81,1.8699999999999997,39.96
2024-12-08,Laptop Pro X1,Electronics,CUST_0126,Central,1,1188.8,1188.8,63,713.28,475.52,40.0
2024-12-08,USB-C Hub,Electronics,CUST_0144,East,4,60.84,243.35,217,146.01,97.34,40.0
2024-12-08,Laptop Pro X1,Electronics,CUST_0194,West,1,1258.1,1258.1,89,754.86,503.2399999999999,40.0
2024-12-08,Desk Lamp,Furniture,CUST_0067,South,5,57.1,285.5,114,171.3,114.19999999999999,40.0
2024-12-08,Laptop Pro X1,Electronics,CUST_0161,Central,5,1194.06,5970.31,55,3582.19,2388.1200000000003,40.0
2024-12-08,Wireless Mouse,Electronics,CUST_0132,Central,2,45.13,90.26,324,54.16,36.10000000000001,40.0
2024-12-08,Wireless Mouse,Electronics,CUST_0029,West,3,41.16,123.47,339,74.08,49.39,40.0
2024-12-08,Pen Set,Stationery,CUST_0013,South,7,12.25,85.78,1232,51.47,34.31,40.0
2024-12-08,Notebook A4,Stationery,CUST_0086,Central,1,5.04,5.04,1654,3.02,2.02,40.08
2024-12-09,Standing Desk,Furniture,CUST_0010,North,1,602.39,602.39,40,361.44,240.95,40.0
2024-12-09,Monitor 27inch,Electronics,CUST_0079,North,8,445.87,3566.95,75,2140.17,1426.7799999999997,40.0
2024-12-09,Monitor 27inch,Electronics,CUST_0028,East,3,412.77,1238.3,66,742.98,495.31999999999994,40.0
2024-12-09,Monitor 27inch,Electronics,CUST_0056,South,1,503.28,503.28,66,301.97,201.30999999999995,40.0
2024-12-09,Monitor 27inch,Electronics,CUST_0055,West,9,456.22,4106.0,50,2463.6,1642.4,40.0
2024-12-09,Webcam HD,Electronics,CUST_0135,North,5,85.94,429.72,146,257.83,171.89000000000004,40.0
2024-12-09,Standing Desk,Furniture,CUST_0115,East,1,620.77,620.77,60,372.46,248.31,40.0
2024-12-09,Laptop Pro X1,Electronics,CUST_0069,South,9,1225.29,11027.6,60,6616.56,4411.04,40.0
2024-12-09,Cable Manager,Accessories,CUST_0028,East,7,21.44,150.05,509,90.03,60.02000000000001,40.0
2024-12-09,Wireless Mouse,Electronics,CUST_0091,South,1,44.43,44.43,241,26.66,17.77,40.0
2024-12-09,Webcam HD,Electronics,CUST_0136,North,1,87.07,87.07,161,52.24,34.82999999999999,40.0
2024-12-09,Cable Manager,Accessories,CUST_0122,Central,9,20.18,181.58,396,108.95,72.63000000000001,40.0
2024-12-09,Laptop Pro X1,Electronics,CUST_0034,West,1,1366.42,1366.42,63,819.85,546.57,40.0
2024-12-09,Laptop Pro X1,Electronics,CUST_0034,South,8,1330.12,10640.97,65,6384.58,4256.389999999999,40.0
2024-12-09,Notebook A4,Stationery,CUST_0197,East,1,4.75,4.75,1172,2.85,1.9,40.0
2024-12-09,Keyboard Mech,Electronics,CUST_0036,East,5,104.45,522.23,274,313.34,208.89000000000004,40.0
2024-12-09,Notebook A4,Stationery,CUST_0199,West,4,4.37,17.46,1014,10.48,6.98,39.98
2024-12-10,Keyboard Mech,Electronics,CUST_0084,Central,6,92.92,557.51,260,334.51,223.0,40.0
2024-12-10,Notebook A4,Stationery,CUST_0194,West,1,4.38,4.38,899,2.63,1.75,39.95
2024-12-10,Notebook A4,Stationery,CUST_0077,South,1,5.07,5.07,1355,3.04,2.0300000000000002,40.04
2024-12-10,Office Chair,Furniture,CUST_0087,Central,4,315.33,1261.32,111,756.79,504.53,40.0
2024-12-10,Monitor 27inch,Electronics,CUST_0172,East,2,447.89,895.78,76,537.47,358.30999999999995,40.0
2024-12-10,Notebook A4,Stationery,CUST_0188,Central,4,4.87,19.46,1662,11.68,7.780000000000001,39.98
2024-12-10,Keyboard Mech,Electronics,CUST_0082,Central,1,102.7,102.7,272,61.62,41.080000000000005,40.0
2024-12-10,USB-C Hub,Electronics,CUST_0033,East,9,63.06,567.5,242,340.5,227.0,40.0
2024-12-10,Pen Set,Stationery,CUST_0022,West,3,12.23,36.68,906,22.01,14.669999999999998,39.99
2024-12-10,Monitor 27inch,Electronics,CUST_0002,North,1,476.98,476.98,56,286.19,190.79000000000002,40.0
2024-12-10,Laptop Pro X1,Electronics,CUST_0079,East,3,1234.72,3704.17,50,2222.5,1481.67,40.0
2024-12-10,Desk Lamp,Furniture,CUST_0166,South,1,64.19,64.19,112,38.52,25.669999999999995,39.99
2024-12-10,Wireless Mouse,Electronics,CUST_0034,North,1,43.26,43.26,581,25.96,17.299999999999997,39.99
2024-12-10,Monitor 27inch,Electronics,CUST_0018,South,2,517.12,1034.23,63,620.54,413.69000000000005,40.0
2024-12-10,Laptop Pro X1,Electronics,CUST_0124,North,1,1303.12,1303.12,51,781.87,521.2499999999999,40.0
2024-12-10,Notebook A4,Stationery,CUST_0163,West,1,5.3,5.3,1062,3.18,2.1199999999999997,40.0
2024-12-10,Notebook A4,Stationery,CUST_0175,North,3,5.07,15.22,1162,9.13,6.09,40.01
2024-12-10,USB-C Hub,Electronics,CUST_0134,Central,10,61.57,615.71,269,369.43,246.28000000000003,40.0
2024-12-10,Pen Set,Stationery,CUST_0151,Central,10,12.6,126.03,1168,75.62,50.41,40.0
2024-12-10,Cable Manager,Accessories,CUST_0128,South,1,19.56,19.56,351,11.74,7.8199999999999985,39.98
2024-12-10,Keyboard Mech,Electronics,CUST_0164,West,1,80.87,80.87,289,48.52,32.35,40.0
2024-12-10,Cable Manager,Accessories,CUST_0165,West,5,21.57,107.85,483,64.71,43.14,40.0
2024-12-10,Office Chair,Furniture,CUST_0034,East,3,399.91,1199.72,117,719.83,479.89,40.0
2024-12-10,Notebook A4,Stationery,CUST_0181,South,1,4.58,4.58,1511,2.75,1.83,39.96
2024-12-10,Monitor 27inch,Electronics,CUST_0018,Central,14,437.74,6128.37,61,3677.02,2451.35,40.0
2024-12-10,Standing Desk,Furniture,CUST_0045,Central,1,573.45,573.45,49,344.07,229.38000000000005,40.0
2024-12-10,Wireless Mouse,Electronics,CUST_0049,North,1,40.26,40.26,344,24.15,16.11,40.01
2024-12-10,Office Chair,Furniture,CUST_0037,North,4,307.78,1231.13,101,738.68,492.45000000000016,40.0
2024-12-11,Desk Lamp,Furniture,CUST_0024,North,1,58.53,58.53,138,35.12,23.410000000000004,40.0
2024-12-11,Keyboard Mech,Electronics,CUST_0024,Central,1,95.41,95.41,251,57.25,38.16,40.0
2024-12-11,Standing Desk,Furniture,CUST_0126,South,5,643.29,3216.47,47,1929.88,1286.5899999999997,40.0
2024-12-11,Standing Desk,Furniture,CUST_0119,East,1,621.97,621.97,38,373.18,248.79000000000002,40.0
2024-12-11,Laptop Pro X1,Electronics,CUST_0197,West,1,1270.06,1270.06,74,762.04,508.02,40.0
2024-12-11,Keyboard Mech,Electronics,CUST_0023,West,2,81.63,163.25,154,97.95,65.3,40.0
2024-12-11,Office Chair,Furniture,CUST_0090,West,2,394.44,788.88,59,473.33,315.55,40.0
2024-12-11,Webcam HD,Electronics,CUST_0192,East,1,80.61,80.61,163,48.37,32.24,40.0
2024-12-11,Notebook A4,Stationery,CUST_0124,South,2,5.12,10.25,1127,6.15,4.1,40.0
2024-12-11,Keyboard Mech,Electronics,CUST_0147,North,3,102.72,308.15,174,184.89,123.25999999999999,40.0
2024-12-11,Monitor 27inch,Electronics,CUST_0024,Central,1,411.63,411.63,68,246.98,164.65,40.0
2024-12-11,Desk Lamp,Furniture,CUST_0098,Central,1,56.63,56.63,164,33.98,22.650000000000006,40.0
2024-12-11,Standing Desk,Furniture,CUST_0101,North,2,601.05,1202.09,38,721.26,480.8299999999999,40.0
2024-12-11,Notebook A4,Stationery,CUST_0184,West,1,4.89,4.89,1766,2.93,1.9599999999999995,40.08
2024-12-11,Wireless Mouse,Electronics,CUST_0045,North,4,45.89,183.54,305,110.13,73.41,40.0
2024-12-11,Webcam HD,Electronics,CUST_0051,West,1,86.25,86.25,147,51.75,34.5,40.0
2024-12-11,Cable Manager,Accessories,CUST_0145,Central,1,21.51,21.51,380,12.91,8.600000000000001,39.98
2024-12-11,Office Chair,Furniture,CUST_0008,East,1,331.02,331.02,116,198.61,132.40999999999997,40.0
2024-12-11,Office Chair,Furniture,CUST_0148,Central,5,349.2,1746.02,124,1047.61,698.4100000000001,40.0
2024-12-11,Pen Set,Stationery,CUST_0106,South,1,11.09,11.09,965,6.66,4.43,39.95
2024-12-11,Wireless Mouse,Electronics,CUST_0084,Central,4,45.21,180.85,372,108.51,72.33999999999999,40.0
2024-12-11,Wireless Mouse,Electronics,CUST_0061,Central,1,43.38,43.38,379,26.03,17.35,40.0
2024-12-11,Notebook A4,Stationery,CUST_0043,East,4,4.84,19.35,1393,11.61,7.740000000000002,40.0
2024-12-11,Desk Lamp,Furniture,CUST_0063,Central,1,62.23,62.23,201,37.34,24.889999999999993,40.0
2024-12-11,Notebook A4,Stationery,CUST_0143,East,2,5.33,10.66,997,6.39,4.2700000000000005,40.06
2024-12-12,USB-C Hub,Electronics,CUST_0126,West,2,56.01,112.01,293,67.21,44.80000000000001,40.0
2024-12-12,Cable Manager,Accessories,CUST_0127,South,5,22.25,111.25,289,66.75,44.5,40.0
2024-12-12,Office Chair,Furniture,CUST_0075,South,2,343.0,686.0,73,411.6,274.4,40.0
2024-12-12,Laptop Pro X1,Electronics,CUST_0067,East,1,1042.35,1042.35,50,625.41,416.93999999999994,40.0
2024-12-12,Pen Set,Stationery,CUST_0199,West,1,10.2,10.2,1165,6.12,4.079999999999999,40.0
2024-12-12,Pen Set,Stationery,CUST_0030,South,2,12.3,24.61,1042,14.76,9.85,40.02
2024-12-12,Webcam HD,Electronics,CUST_0150,West,3,80.23,240.68,117,144.41,96.27000000000001,40.0
2024-12-12,Laptop Pro X1,Electronics,CUST_0045,West,2,1199.5,2399.01,58,1439.41,959.6000000000001,40.0
2024-12-12,Wireless Mouse,Electronics,CUST_0085,South,1,43.45,43.45,285,26.07,17.380000000000003,40.0
2024-12-12,Desk Lamp,Furniture,CUST_0120,Central,1,62.04,62.04,97,37.23,24.810000000000002,39.99
2024-12-12,Webcam HD,Electronics,CUST_0055,West,1,81.2,81.2,174,48.72,32.480000000000004,40.0
2024-12-12,Cable Manager,Accessories,CUST_0084,South,1,21.72,21.72,357,13.03,8.69,40.01
2024-12-12,Pen Set,Stationery,CUST_0133,South,7,10.81,75.68,718,45.41,30.27000000000001,40.0
2024-12-12,Office Chair,Furniture,CUST_0173,North,13,318.57,4141.38,67,2484.83,1656.5500000000002,40.0
2024-12-12,Office Chair,Furniture,CUST_0102,North,1,380.7,380.7,64,228.42,152.28,40.0
2024-12-12,Notebook A4,Stationery,CUST_0010,North,3,4.92,14.75,860,8.85,5.9,40.0
2024-12-12,USB-C Hub,Electronics,CUST_0126,Central,1,57.21,57.21,312,34.33,22.880000000000003,39.99
2024-12-12,Desk Lamp,Furniture,CUST_0133,Central,3,65.06,195.18,168,117.11,78.07000000000001,40.0
2024-12-12,Notebook A4,Stationery,CUST_0113,East,1,4.65,4.65,1269,2.79,1.8600000000000003,40.0
2024-12-13,Desk Lamp,Furniture,CUST_0190,East,3,65.5,196.49,184,117.89,78.60000000000001,40.0
2024-12-13,Desk Lamp,Furniture,CUST_0048,South,1,67.53,67.53,129,40.52,27.009999999999998,40.0
2024-12-13,Desk Lamp,Furniture,CUST_0016,North,10,65.31,653.09,175,391.85,261.24,40.0
2024-12-13,Standing Desk,Furniture,CUST_0061,West,7,546.69,3826.81,36,2296.09,1530.7199999999998,40.0
2024-12-13,Desk Lamp,Furniture,CUST_0147,Central,3,51.13,153.39,116,92.03,61.359999999999985,40.0
2024-12-13,Monitor 27inch,Electronics,CUST_0018,East,1,430.99,430.99,78,258.59,172.40000000000003,40.0
2024-12-13,Office Chair,Furniture,CUST_0187,Central,1,398.9,398.9,66,239.34,159.55999999999997,40.0
2024-12-13,Wireless Mouse,Electronics,CUST_0039,Central,1,41.23,41.23,288,24.74,16.49,40.0
2024-12-13,Office Chair,Furniture,CUST_0187,Central,4,334.27,1337.08,92,802.25,534.8299999999999,40.0
2024-12-13,Cable Manager,Accessories,CUST_0007,North,1,21.68,21.68,211,13.01,8.67,39.99
2024-12-13,USB-C Hub,Electronics,CUST_0071,Central,6,59.18,355.11,263,213.07,142.04000000000002,40.0
2024-12-13,Standing Desk,Furniture,CUST_0051,North,12,583.44,7001.31,38,4200.79,2800.5200000000004,40.0
2024-12-13,Pen Set,Stationery,CUST_0121,North,3,11.57,34.7,820,20.82,13.880000000000003,40.0
2024-12-13,Standing Desk,Furniture,CUST_0128,North,4,521.84,2087.36,34,1252.42,834.94,40.0
2024-12-13,Pen Set,Stationery,CUST_0038,West,3,12.99,38.97,1070,23.38,15.59,40.01
2024-12-13,Laptop Pro X1,Electronics,CUST_0188,South,1,1059.76,1059.76,78,635.85,423.90999999999997,40.0
2024-12-13,Wireless Mouse,Electronics,CUST_0031,West,1,41.54,41.54,385,24.92,16.619999999999997,40.01
2024-12-13,Keyboard Mech,Electronics,CUST_0170,South,7,82.93,580.53,236,348.32,232.20999999999998,40.0
2024-12-13,Laptop Pro X1,Electronics,CUST_0198,North,1,1210.95,1210.95,29,726.57,484.38,40.0
